appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;nb_applicants;nb_inventors;appln_nr_original;npl_issn
510848374;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/06";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"ONISHI YUYA ET AL: 'Yellow-light emitting Tb3Al5O12:Ce3+phosphor properties sensitized by Bi3+ions', JOURNAL OF LUMINESCENCE, vol. 192, 31 July 2017 (2017-07-31), pages 720 - 727, XP085232482, ISSN: 0022-2313, DOI: 10.1016/J.JLUMIN.2017.07.056";"C30B  19/06";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"ONISHI YUYA ET AL: 'Yellow-light emitting Tb3Al5O12:Ce3+phosphor properties sensitized by Bi3+ions', JOURNAL OF LUMINESCENCE, vol. 192, 31 July 2017 (2017-07-31), pages 720 - 727, XP085232482, ISSN: 0022-2313, DOI: 10.1016/J.JLUMIN.2017.07.056";"C30B  19/04";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"ONISHI YUYA ET AL: 'Yellow-light emitting Tb3Al5O12:Ce3+phosphor properties sensitized by Bi3+ions', JOURNAL OF LUMINESCENCE, vol. 192, 31 July 2017 (2017-07-31), pages 720 - 727, XP085232482, ISSN: 0022-2313, DOI: 10.1016/J.JLUMIN.2017.07.056";"C30B  19/02";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"ONISHI YUYA ET AL: 'Yellow-light emitting Tb3Al5O12:Ce3+phosphor properties sensitized by Bi3+ions', JOURNAL OF LUMINESCENCE, vol. 192, 31 July 2017 (2017-07-31), pages 720 - 727, XP085232482, ISSN: 0022-2313, DOI: 10.1016/J.JLUMIN.2017.07.056";"C30B  19/12";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/02";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/04";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  29/28";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"ONISHI YUYA ET AL: 'Yellow-light emitting Tb3Al5O12:Ce3+phosphor properties sensitized by Bi3+ions', JOURNAL OF LUMINESCENCE, vol. 192, 31 July 2017 (2017-07-31), pages 720 - 727, XP085232482, ISSN: 0022-2313, DOI: 10.1016/J.JLUMIN.2017.07.056";"C30B  29/28";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848374;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/12";"Provided are a Faraday rotator having a high light transmittance and a high Verdet constant and an optical isolator using the same. The Faraday rotator of the present invention contains a garnet type crystal represented by (TbRBi) AlO(R represents one or more elements selected from Y, Er, Yb, or Lu, 0 < x, and 0 ≤ y). It is preferable that the Faraday rotator contains a garnet type crystal represented by (TbRBi) AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 < y)).";"EP";1;1;"19167986";"0022-2313"
510848383;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  29/28";"Provided are a practical method for manufacturing TAG single crystal. The method of manufacturing a garnet type crystal brings a raw material solution into contact with a substrate formed of a YAlOcrystal or a DyAlOcrystal and performs liquid phase epitaxial growth. The garnet type crystal is represented by (TbRBi)AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 ≤ y)).";"EP";1;1;"19167995";"0022-2313"
510848383;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/06";"Provided are a practical method for manufacturing TAG single crystal. The method of manufacturing a garnet type crystal brings a raw material solution into contact with a substrate formed of a YAlOcrystal or a DyAlOcrystal and performs liquid phase epitaxial growth. The garnet type crystal is represented by (TbRBi)AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 ≤ y)).";"EP";1;1;"19167995";"0022-2313"
510848383;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/02";"Provided are a practical method for manufacturing TAG single crystal. The method of manufacturing a garnet type crystal brings a raw material solution into contact with a substrate formed of a YAlOcrystal or a DyAlOcrystal and performs liquid phase epitaxial growth. The garnet type crystal is represented by (TbRBi)AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 ≤ y)).";"EP";1;1;"19167995";"0022-2313"
510848383;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/04";"Provided are a practical method for manufacturing TAG single crystal. The method of manufacturing a garnet type crystal brings a raw material solution into contact with a substrate formed of a YAlOcrystal or a DyAlOcrystal and performs liquid phase epitaxial growth. The garnet type crystal is represented by (TbRBi)AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 ≤ y)).";"EP";1;1;"19167995";"0022-2313"
510848383;"Y. ZORENKO ET AL: 'Bi3+-Ce3+ energy transfer and luminescent properties of LuAG:Bi,Ce and YAG:Bi,Ce single crystalline films', JOURNAL OF LUMINESCENCE, vol. 134, 1 February 2013 (2013-02-01), NL, pages 539 - 543, XP055610110, ISSN: 0022-2313, DOI: 10.1016/j.jlumin.2012.07.032";"C30B  19/12";"Provided are a practical method for manufacturing TAG single crystal. The method of manufacturing a garnet type crystal brings a raw material solution into contact with a substrate formed of a YAlOcrystal or a DyAlOcrystal and performs liquid phase epitaxial growth. The garnet type crystal is represented by (TbRBi)AlO(R is one or more elements selected from Y or a lanthanoid (La, Ce, Pr, Nd, Pm, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, or Lu), 0 ≤ x, and 0 ≤ y)).";"EP";1;1;"19167995";"0022-2313"
511556926;"MARTINEAU P M ET AL: 'High crystalline quality single crystal chemical vapour deposition diamond', JOURNAL OF PHYSICS: CONDENSED MATTER, INSTITUTE OF PHYSICS PUBLISHING, BRISTOL, GB, vol. 21, no. 36, 9 September 2009 (2009-09-09), pages 364205, XP020164396, ISSN: 0953-8984, DOI: 10.1088/0953-8984/21/36/364205";"C30B  25/20";"A single-crystal diamond, wherein in an X-ray topography image for a crystal growth main surface of the single-crystal diamond, a plurality of crystal defect line-like gathered regions exist in parallel, and in the plurality of crystal defect line-like gathered regions, groups of crystal defect points are gathered to extend in a form of lines in a direction angled by not more than 30° relative to a direction of an average of directions in which groups of crystal defect lines are gathered to extend in the form of lines, each of the crystal defect points being a tip point of a crystal defect line reaching the crystal growth main surface, the crystal defect line representing a line in which a crystal defect exists, wherein the X-ray topography image is measured in the transmission type in a direction perpendicular to the crystal growth main surface.";"EP";1;3;"";"0953-8984"
