appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;appln_nr_original;npl_issn
482057737;"XING-HUA ZHOU ET AL: 'Exploiting an Imidazole-Functionalized Polyfluorene Derivative as a Chemosensory Material', MACROMOLECULES, vol. 37, no. 19, 1 September 2004 (2004-09-01), US, pages 7078 - 7080, XP055412693, ISSN: 0024-9297, DOI: 10.1021/ma049057m";"B82Y  30/00";"La présente invention concerne des polymères conjugués porteurs de sondes chimiques et leur utilisation pour la préparation de capteurs chimiques à base de nanotubes de carbone permettant la détection sélective d'analytes dans l'eau.";"FR";"1753131";"0024-9297"
482057737;"KAN-YI PU ET AL: 'Mannose-Substituted Conjugated Polyelectrolyte and Oligomer as an Intelligent Energy Transfer Pair for Label-Free Visual Detection of Concanavalin A', MACROMOLECULES, vol. 43, no. 23, 14 December 2010 (2010-12-14), pages 9690 - 9697, XP055082208, ISSN: 0024-9297, DOI: 10.1021/ma1021264";"B82Y  30/00";"La présente invention concerne des polymères conjugués porteurs de sondes chimiques et leur utilisation pour la préparation de capteurs chimiques à base de nanotubes de carbone permettant la détection sélective d'analytes dans l'eau.";"FR";"1753131";"0024-9297"
482057737;"MANUEL A. PALACIOS ET AL: 'Hydroxyquinolines with extended fluorophores: arrays for turn-on and ratiometric sensing of cations', CHEMICAL COMMUNICATIONS - CHEMCOM., no. 36, 1 January 2007 (2007-01-01), pages 3708, XP055412240, ISSN: 1359-7345, DOI: 10.1039/b705392d";"B82Y  30/00";"La présente invention concerne des polymères conjugués porteurs de sondes chimiques et leur utilisation pour la préparation de capteurs chimiques à base de nanotubes de carbone permettant la détection sélective d'analytes dans l'eau.";"FR";"1753131";"1359-7345"
482061866;"KAMAL BABA ET AL: 'Photocatalytic Anatase TiO 2 Thin Films on Polymer Optical Fiber Using Atmospheric-Pressure Plasma', ACS APPLIED MATERIALS & INTERFACES, vol. 9, no. 15, 6 April 2017 (2017-04-06), US, pages 13733 - 13741, XP055462953, ISSN: 1944-8244, DOI: 10.1021/acsami.7b01398";"B82Y  30/00";"Plasma device (2) for depositing a functional composite film on a substrate (4) at atmospheric pressure, said device comprising a conduit (6) extending along a longitudinal axis with a gas inlet (8); a discharge area (12) configured to electrically excite the gas in the conduit at the inlet in order to produce a plasma at atmospheric pressure; a post-discharge area (14) downstream of the discharge area, comprising at least one first inlet (20) through a wall of the conduit, for injecting a first precursor or precursors mixture in the plasma; a plasma outlet (10). The post-discharge area further comprises at least one second inlet (22) through the wall of the conduit, for injecting a second precursor or precursors mixture in the plasma downstream of the at least first inlet.";"LU";"100335";"1944-8244"
482061866;"BOSCHER NICOLAS D ET AL: 'Photocatalytic anatase titanium dioxide thin films deposition by an atmospheric pressure blown arc discharge', APPLIED SURFACE SCIENCE, vol. 311, 30 August 2014 (2014-08-30), pages 721 - 728, XP028875845, ISSN: 0169-4332, DOI: 10.1016/J.APSUSC.2014.05.145";"B82Y  30/00";"Plasma device (2) for depositing a functional composite film on a substrate (4) at atmospheric pressure, said device comprising a conduit (6) extending along a longitudinal axis with a gas inlet (8); a discharge area (12) configured to electrically excite the gas in the conduit at the inlet in order to produce a plasma at atmospheric pressure; a post-discharge area (14) downstream of the discharge area, comprising at least one first inlet (20) through a wall of the conduit, for injecting a first precursor or precursors mixture in the plasma; a plasma outlet (10). The post-discharge area further comprises at least one second inlet (22) through the wall of the conduit, for injecting a second precursor or precursors mixture in the plasma downstream of the at least first inlet.";"LU";"100335";"0169-4332"
482076493;"B. OPREA ET AL: 'Dispersion and Functionalization of Nanoparticles Synthesized by Gas Aggregation Source: Opening New Routes Toward the Fabrication of Nanoparticles for Biomedicine', LANGMUIR, vol. 31, no. 51, 29 December 2015 (2015-12-29), US, pages 13813 - 13820, XP055413382, ISSN: 0743-7463, DOI: 10.1021/acs.langmuir.5b03399";"B82Y   5/00";"The invention provides a liquid-dispersible powder comprising nanoscale grains of matrix embedded with one or more isolated nanoparticles and a composition for the magnetic nanoparticle hyperthermia (MNH) treatment of tumours comprising nanoscale grains of matrix material containing one or more isolated nanoparticles. The invention also provides a method of production of a liquid-dispersible powder described herein, the method comprising the steps of providing nanoparticles prepared under ultra-high vacuum (UHV) gas phase conditions; co-depositing the nanoparticles within a matrix material under UHV gas phase conditions; and grinding the film to a fine powder comprising grains of groups of matrix material isolated nanoparticles. The invention also provides a method of reducing the agglomeration of nanoparticles in liquid, the method comprising isolating nanoparticles in nanoscale grains of matrix material, and the use of a liquid-dispersible powder comprising nanoscale grains of matrix material containing one or more isolated nanoparticles in the manufacture of a medicament for the MNH treatment of tumours.";"WO";"GB2017/052105";"0743-7463"
482107571;"YUNG-TANG NIEN ET AL: 'Improved Photoluminescence of Y 3 Al 5 O 12 :Ce Nanoparticles by Silica Coating', JOURNAL OF THE AMERICAN CERAMIC SOCIETY., 1 February 2010 (2010-02-01), US, XP055363107, ISSN: 0002-7820, DOI: 10.1111/j.1551-2916.2010.03624.x";"B82Y  40/00";"The invention concerns a method for producing nanoparticles of a photoluminescent material, comprising the following sequence of steps: a) forming nanometric particles of said photoluminescent material; b) producing a dispersion containing the particles in a non-aqueous solvent, the dispersion further containing at least one surface-active agent; c) placing the dispersion in an autoclave at a pressure of between 2 MPa and 100 MPa; and d) recovering the particles.";"WO";"FR2017/051773";"0002-7820"
482341473;"CIAN CUMMINS, PARVANEH MOKARIAN-TABARI, PASCAL ANDREAZZA, CHRISTOPHE SINTUREL, MICHAEL A. MORRIS: '-lactide) Block Copolymer Thin Films for Directed Self-Assembly Application', ACS APPLIED MATERIALS & INTERFACES, ACS AMERICAN CHEMICAL SOCIETY, US, vol. 8, no. 12, 30 March 2016 (2016-03-30), US, pages 8295 - 8304, XP055419698, ISSN: 1944-8244, DOI: 10.1021/acsami.6b00765";"B82Y  40/00";"The present application relates to a monomer, a method for preparing a block copolymer, a block copolymer, and uses thereof. Each monomer of the present application exhibits an excellent self-assembling property and is capable of forming a block copolymer to which a variety of required functions are granted as necessary without constraint.";"US";"15515290";"1944-8244"
482341473;"MORI H., ET AL.: 'SYNTHESIS AND SURFACE CHARACTERIZATION OF HYDROPHILIC-HYDROPHOBIC BLOCK COPOLYMERS CONTAINING POLY(2,3-DIHYDROXYPROPYL METHACRYLATE).', MACROMOLECULES, AMERICAN CHEMICAL SOCIETY, WASHINGTON, DC, UNITED STATES, vol. 27., no. 15., 18 July 1994 (1994-07-18), WASHINGTON, DC, UNITED STATES, pages 4093 - 4100., XP000456650, ISSN: 0024-9297, DOI: 10.1021/ma00093a010";"B82Y  40/00";"The present application relates to a monomer, a method for preparing a block copolymer, a block copolymer, and uses thereof. Each monomer of the present application exhibits an excellent self-assembling property and is capable of forming a block copolymer to which a variety of required functions are granted as necessary without constraint.";"US";"15515290";"0024-9297"
482341473;"SEGALMAN R A, YOKOYAMA H, KRAMER E J: 'GRAPHOEPITAXY OF SPHERICAL DOMAIN BLOCK COPOLYMER FILMS', ADVANCED MATERIALS, WILEY-VCH GERMANY, DE, vol. 13, no. 15, 3 August 2001 (2001-08-03), DE, pages 1152 - 1155, XP001129643, ISSN: 0935-9648, DOI: 10.1002/1521-4095(200108)13:15<1152::AID-ADMA1152>3.0.CO;2-5";"B82Y  40/00";"The present application relates to a monomer, a method for preparing a block copolymer, a block copolymer, and uses thereof. Each monomer of the present application exhibits an excellent self-assembling property and is capable of forming a block copolymer to which a variety of required functions are granted as necessary without constraint.";"US";"15515290";"0935-9648"
482341473;"MARIANA BEIJA, ALEKSANDER FEDOROV, MARIE-THÉRÈSE CHARREYRE, JOSÉ M. G. MARTINHO: 'Fluorescence Anisotropy of Hydrophobic Probes in Poly( N -decylacrylamide)- block -poly( N,N -diethylacrylamide) Block Copolymer Aqueous Solutions: Evidence of Premicellar Aggregates', JOURNAL OF PHYSICAL CHEMISTRY PART B, AMERICAN CHEMICAL SOCIETY, US, vol. 114, no. 31, 12 August 2010 (2010-08-12), US, pages 9977 - 9986, XP055394763, ISSN: 1520-6106, DOI: 10.1021/jp101613y";"B82Y  40/00";"The present application relates to a monomer, a method for preparing a block copolymer, a block copolymer, and uses thereof. Each monomer of the present application exhibits an excellent self-assembling property and is capable of forming a block copolymer to which a variety of required functions are granted as necessary without constraint.";"US";"15515290";"1520-6106"
482341473;"MAHAJAN S, ET AL: 'Synthesis and Characterization of Amphiphilic Poly(ethylene oxide)-block-poly(hexyl methacrylate Copolymers.', MACROMOLECULAR CHEMISTRY AND PHYSICS., WILEY-VCH VERLAG, WEINHEIM., DE, vol. 204, 1 January 2003 (2003-01-01), DE, pages 1047 - 1055, XP003030406, ISSN: 1022-1352, DOI: 10.1002/macp.200390084";"B82Y  40/00";"The present application relates to a monomer, a method for preparing a block copolymer, a block copolymer, and uses thereof. Each monomer of the present application exhibits an excellent self-assembling property and is capable of forming a block copolymer to which a variety of required functions are granted as necessary without constraint.";"US";"15515290";"1022-1352"
482341473;"LUTZ FUNK, MARTIN BREHMER, RUDOLF ZENTEL, HUIMAN KANG, KOOKHEON CHAR: 'Novel Amphiphilic Styrene-Based Block Copolymers for Induced Surface Reconstruction', MACROMOLECULAR CHEMISTRY AND PHYSICS., WILEY-VCH VERLAG, WEINHEIM., DE, vol. 209, no. 1, 4 January 2008 (2008-01-04), DE, pages 52 - 63, XP055382259, ISSN: 1022-1352, DOI: 10.1002/macp.200700312";"B82Y  40/00";"The present application relates to a monomer, a method for preparing a block copolymer, a block copolymer, and uses thereof. Each monomer of the present application exhibits an excellent self-assembling property and is capable of forming a block copolymer to which a variety of required functions are granted as necessary without constraint.";"US";"15515290";"1022-1352"
